DZN,Mode,Persons
410621201,Motorbike/scooter,0
410621201,Bicycle,8
410621201,Walked only,6
410621201,Worked at home,19
410621202,Train,8
410621202,Bus,35
410621202,Ferry,0
410621202,Tram,3
410621202,Taxi,0
410621202,"Car, as driver",738
410621202,"Car, as passenger",60
410621202,Truck,0
410621202,Motorbike/scooter,7
410621202,Bicycle,11
410621202,Walked only,27
410621202,Worked at home,28
410621203,Train,0
410621203,Bus,9
410621203,Ferry,0
410621203,Tram,0
410621203,Taxi,0
410621203,"Car, as driver",256
410621203,"Car, as passenger",13
410621203,Truck,3
410621203,Motorbike/scooter,0
410621203,Bicycle,3
410621203,Walked only,3
410621203,Worked at home,47
410621341,Train,0
410621341,Bus,4
410621341,Ferry,0
410621341,Tram,0
410621341,Taxi,0
410621341,"Car, as driver",93
410621341,"Car, as passenger",6
410621341,Truck,0
410621341,Motorbike/scooter,0
410621341,Bicycle,0
410621341,Walked only,9
410621341,Worked at home,13
410621561,Train,0
410621561,Bus,0
410621561,Ferry,0
410621561,Tram,0
410621561,Taxi,0
410621561,"Car, as driver",146
410621561,"Car, as passenger",3
410621561,Truck,4
410621561,Motorbike/scooter,0
410621561,Bicycle,0
410621561,Walked only,3
410621561,Worked at home,16
410621590,Train,5
410621590,Bus,6
410621590,Ferry,0
410621590,Tram,0
410621590,Taxi,0
410621590,"Car, as driver",173
410621590,"Car, as passenger",4
410621590,Truck,3
410621590,Motorbike/scooter,0
410621590,Bicycle,0
410621590,Walked only,3
410621590,Worked at home,19
410631362,Train,7
410631362,Bus,4
410631362,Ferry,0
410631362,Tram,0
410631362,Taxi,0
410631362,"Car, as driver",269
410631362,"Car, as passenger",26
410631362,Truck,3
410631362,Motorbike/scooter,5
410631362,Bicycle,0
410631362,Walked only,8
410631362,Worked at home,34
410631363,Train,5
410631363,Bus,4
410631363,Ferry,0
410631363,Tram,0
410631363,Taxi,0
410631363,"Car, as driver",296
410631363,"Car, as passenger",12
410631363,Truck,0
410631363,Motorbike/scooter,0
410631363,Bicycle,0
410631363,Walked only,8
410631363,Worked at home,78
410641204,Train,3
410641204,Bus,7
410641204,Ferry,0
410641204,Tram,0
410641204,Taxi,0
410641204,"Car, as driver",145
410641204,"Car, as passenger",5
410641204,Truck,0
410641204,Motorbike/scooter,0
410641204,Bicycle,0
410641204,Walked only,5
410641204,Worked at home,14
410641205,Train,0
410641205,Bus,10
410641205,Ferry,0
410641205,Tram,0
410641205,Taxi,0
410641205,"Car, as driver",123
410641205,"Car, as passenger",12
410641205,Truck,0
410641205,Motorbike/scooter,0
410641205,Bicycle,0
410641205,Walked only,10
410641205,Worked at home,18
410641206,Train,31
410641206,Bus,75
410641206,Ferry,0
410641206,Tram,5
410641206,Taxi,0
410641206,"Car, as driver",1383
410641206,"Car, as passenger",90
410641206,Truck,0
410641206,Motorbike/scooter,5
410641206,Bicycle,20
410641206,Walked only,46
410641206,Worked at home,15
410641211,Train,4
410641211,Bus,7
410641211,Ferry,0
410641211,Tram,0
410641211,Taxi,0
410641211,"Car, as driver",367
410641211,"Car, as passenger",5
410641211,Truck,6
410641211,Motorbike/scooter,0
410641211,Bicycle,3
410641211,Walked only,13
410641211,Worked at home,54
410641342,Train,12
410641342,Bus,10
410641342,Ferry,0
410641342,Tram,0
410641342,Taxi,0
410641342,"Car, as driver",342
410641342,"Car, as passenger",17
410641342,Truck,0
410641342,Motorbike/scooter,0
410641342,Bicycle,0
410641342,Walked only,15
410641342,Worked at home,15
410641343,Train,0
410641343,Bus,0
410641343,Ferry,0
410641343,Tram,0
410641343,Taxi,0
410641343,"Car, as driver",103
410641343,"Car, as passenger",3
410641343,Truck,0
410641343,Motorbike/scooter,0
410641343,Bicycle,0
410641343,Walked only,3
410641343,Worked at home,16
410641344,Train,0
410641344,Bus,0
410641344,Ferry,0
410641344,Tram,0
410641344,Taxi,0
410641344,"Car, as driver",48
410641344,"Car, as passenger",0
410641344,Truck,0
410641344,Motorbike/scooter,0
410641344,Bicycle,0
410641344,Walked only,0
410641344,Worked at home,11
410641345,Train,0
410641345,Bus,0
410641345,Ferry,0
410641345,Tram,0
410641345,Taxi,0
410641345,"Car, as driver",63
410641345,"Car, as passenger",0
410641345,Truck,0
410641345,Motorbike/scooter,0
410641345,Bicycle,4
410641345,Walked only,0
410641345,Worked at home,14
410641348,Train,8
410641348,Bus,9
410641348,Ferry,0
410641348,Tram,0
410641348,Taxi,6
410641348,"Car, as driver",155
410641348,"Car, as passenger",11
410641348,Truck,0
410641348,Motorbike/scooter,0
410641348,Bicycle,0
410641348,Walked only,8
410641348,Worked at home,0
410651185,Train,0
410651185,Bus,0
410651185,Ferry,0
410651185,Tram,0
410651185,Taxi,0
410651185,"Car, as driver",44
410651185,"Car, as passenger",5
410651185,Truck,0
410651185,Motorbike/scooter,0
410651185,Bicycle,0
410651185,Walked only,0
410651185,Worked at home,15
410651187,Train,6
410651187,Bus,4
410651187,Ferry,0
410651187,Tram,0
410651187,Taxi,3
410651187,"Car, as driver",398
410651187,"Car, as passenger",16
410651187,Truck,0
410651187,Motorbike/scooter,0
410651187,Bicycle,5
410651187,Walked only,15
410651187,Worked at home,94
410651320,Train,5
410651320,Bus,0
410651320,Ferry,0
410651320,Tram,0
410651320,Taxi,0
410651320,"Car, as driver",116
410651320,"Car, as passenger",3
410651320,Truck,0
410651320,Motorbike/scooter,0
410651320,Bicycle,5
410651320,Walked only,0
410651320,Worked at home,20
410661190,Train,38
410661190,Bus,518
410661190,Ferry,3
410661190,Tram,5
410661190,Taxi,7
410661190,"Car, as driver",5696
410661190,"Car, as passenger",302
410661190,Truck,5
410661190,Motorbike/scooter,32
410661190,Bicycle,82
410661190,Walked only,119
410661190,Worked at home,52
410661326,Train,0
410661326,Bus,0
410661326,Ferry,0
410661326,Tram,0
410661326,Taxi,0
410661326,"Car, as driver",217
410661326,"Car, as passenger",7
410661326,Truck,0
410661326,Motorbike/scooter,0
410661326,Bicycle,0
410661326,Walked only,0
410661326,Worked at home,79
410661327,Train,3
410661327,Bus,0
410661327,Ferry,0
410661327,Tram,0
410661327,Taxi,0
410661327,"Car, as driver",233
410661327,"Car, as passenger",8
410661327,Truck,0
410661327,Motorbike/scooter,3
410661327,Bicycle,0
410661327,Walked only,5
410661327,Worked at home,58
410661547,Train,0
410661547,Bus,0
410661547,Ferry,0
410661547,Tram,0
410661547,Taxi,0
410661547,"Car, as driver",113
410661547,"Car, as passenger",6
410661547,Truck,0
410661547,Motorbike/scooter,0
410661547,Bicycle,8
410661547,Walked only,0
410661547,Worked at home,6
410661549,Train,0
410661549,Bus,0
410661549,Ferry,0
410661549,Tram,0
410661549,Taxi,0
410661549,"Car, as driver",25
410661549,"Car, as passenger",0
410661549,Truck,0
410661549,Motorbike/scooter,0
410661549,Bicycle,0
410661549,Walked only,0
410661549,Worked at home,6
410671188,Train,0
410671188,Bus,7
410671188,Ferry,0
410671188,Tram,0
410671188,Taxi,0
410671188,"Car, as driver",162
410671188,"Car, as passenger",9
410671188,Truck,7
410671188,Motorbike/scooter,0
410671188,Bicycle,0
410671188,Walked only,9
410671188,Worked at home,100
410671189,Train,12
410671189,Bus,9
410671189,Ferry,0
410671189,Tram,0
410671189,Taxi,0
410671189,"Car, as driver",438
410671189,"Car, as passenger",25
410671189,Truck,4
410671189,Motorbike/scooter,5
410671189,Bicycle,0
410671189,Walked only,15
410671189,Worked at home,111
410671322,Train,6
410671322,Bus,25
410671322,Ferry,0
410671322,Tram,0
410671322,Taxi,0
410671322,"Car, as driver",759
410671322,"Car, as passenger",51
410671322,Truck,0
410671322,Motorbike/scooter,0
410671322,Bicycle,4
410671322,Walked only,18
410671322,Worked at home,22
410671325,Train,8
410671325,Bus,0
410671325,Ferry,0
410671325,Tram,0
410671325,Taxi,0
410671325,"Car, as driver",99
410671325,"Car, as passenger",8
410671325,Truck,0
410671325,Motorbike/scooter,0
410671325,Bicycle,0
410671325,Walked only,3
410671325,Worked at home,26
410681176,Train,10
410681176,Bus,9
410681176,Ferry,0
410681176,Tram,0
410681176,Taxi,7
410681176,"Car, as driver",513
410681176,"Car, as passenger",15
410681176,Truck,7
410681176,Motorbike/scooter,10
410681176,Bicycle,3
410681176,Walked only,6
410681176,Worked at home,28
410681177,Train,3
410681177,Bus,16
410681177,Ferry,0
410681177,Tram,0
410681177,Taxi,0
410681177,"Car, as driver",516
410681177,"Car, as passenger",40
410681177,Truck,3
410681177,Motorbike/scooter,0
410681177,Bicycle,8
410681177,Walked only,28
410681177,Worked at home,42
410681178,Train,4
410681178,Bus,24
410681178,Ferry,0
410681178,Tram,0
410681178,Taxi,0
410681178,"Car, as driver",421
410681178,"Car, as passenger",25
410681178,Truck,0
410681178,Motorbike/scooter,0
410681178,Bicycle,6
410681178,Walked only,22
410681178,Worked at home,52
410681180,Train,11
410681180,Bus,61
410681180,Ferry,0
410681180,Tram,0
410681180,Taxi,6
410681180,"Car, as driver",1828
410681180,"Car, as passenger",70
410681180,Truck,8
410681180,Motorbike/scooter,8
410681180,Bicycle,32
410681180,Walked only,62
410681180,Worked at home,93
410681181,Train,9
410681181,Bus,54
410681181,Ferry,0
410681181,Tram,0
410681181,Taxi,3
410681181,"Car, as driver",1939
410681181,"Car, as passenger",105
410681181,Truck,12
410681181,Motorbike/scooter,8
410681181,Bicycle,25
410681181,Walked only,41
410681181,Worked at home,34
410691179,Train,4
410691179,Bus,4
410691179,Ferry,0
410691179,Tram,0
410691179,Taxi,0
410691179,"Car, as driver",267
410691179,"Car, as passenger",5
410691179,Truck,0
410691179,Motorbike/scooter,0
410691179,Bicycle,0
410691179,Walked only,3
410691179,Worked at home,34
410691184,Train,0
410691184,Bus,37
410691184,Ferry,0
410691184,Tram,0
410691184,Taxi,4
410691184,"Car, as driver",975
410691184,"Car, as passenger",44
410691184,Truck,0
410691184,Motorbike/scooter,3
410691184,Bicycle,39
410691184,Walked only,32
410691184,Worked at home,71
410691186,Train,0
410691186,Bus,3
410691186,Ferry,0
410691186,Tram,0
410691186,Taxi,0
410691186,"Car, as driver",112
410691186,"Car, as passenger",3
410691186,Truck,0
410691186,Motorbike/scooter,0
410691186,Bicycle,0
410691186,Walked only,3
410691186,Worked at home,33
410691314,Train,8
410691314,Bus,9
410691314,Ferry,0
410691314,Tram,0
410691314,Taxi,0
410691314,"Car, as driver",205
410691314,"Car, as passenger",17
410691314,Truck,0
410691314,Motorbike/scooter,0
410691314,Bicycle,6
410691314,Walked only,10
410691314,Worked at home,76
410691317,Train,7
410691317,Bus,22
410691317,Ferry,0
410691317,Tram,0
410691317,Taxi,0
410691317,"Car, as driver",578
410691317,"Car, as passenger",47
410691317,Truck,0
410691317,Motorbike/scooter,4
410691317,Bicycle,8
410691317,Walked only,29
410691317,Worked at home,80
410691318,Train,4
410691318,Bus,0
410691318,Ferry,0
410691318,Tram,0
410691318,Taxi,0
410691318,"Car, as driver",225
410691318,"Car, as passenger",3
410691318,Truck,0
410691318,Motorbike/scooter,0
410691318,Bicycle,3
410691318,Walked only,15
410691318,Worked at home,30
410691319,Train,8
410691319,Bus,19
410691319,Ferry,0
410691319,Tram,0
410691319,Taxi,0
410691319,"Car, as driver",435
410691319,"Car, as passenger",36
410691319,Truck,0
410691319,Motorbike/scooter,3
410691319,Bicycle,10
410691319,Walked only,26
410691319,Worked at home,13
410691578,Train,0
410691578,Bus,7
410691578,Ferry,0
410691578,Tram,0
410691578,Taxi,0
410691578,"Car, as driver",234
410691578,"Car, as passenger",9
410691578,Truck,0
410691578,Motorbike/scooter,0
410691578,Bicycle,5
410691578,Walked only,11
410691578,Worked at home,33
410691579,Train,0
410691579,Bus,3
410691579,Ferry,0
410691579,Tram,0
410691579,Taxi,0
410691579,"Car, as driver",241
410691579,"Car, as passenger",8
410691579,Truck,0
410691579,Motorbike/scooter,0
410691579,Bicycle,3
410691579,Walked only,5
410691579,Worked at home,21
410701182,Train,5
410701182,Bus,29
410701182,Ferry,3
410701182,Tram,0
410701182,Taxi,0
410701182,"Car, as driver",1284
410701182,"Car, as passenger",46
410701182,Truck,5
410701182,Motorbike/scooter,15
410701182,Bicycle,19
410701182,Walked only,17
410701182,Worked at home,32
410701183,Train,19
410701183,Bus,173
410701183,Ferry,0
410701183,Tram,0
410701183,Taxi,16
410701183,"Car, as driver",735
410701183,"Car, as passenger",116
410701183,Truck,4
410701183,Motorbike/scooter,3
410701183,Bicycle,9
410701183,Walked only,61
410701183,Worked at home,92
410711261,Train,3
410711261,Bus,9
410711261,Ferry,0
410711261,Tram,0
410711261,Taxi,0
410711261,"Car, as driver",373
410711261,"Car, as passenger",24
410711261,Truck,0
410711261,Motorbike/scooter,0
410711261,Bicycle,0
410711261,Walked only,16
410711261,Worked at home,89
410711603,Train,0
410711603,Bus,7
410711603,Ferry,0
410711603,Tram,0
410711603,Taxi,0
410711603,"Car, as driver",686
410711603,"Car, as passenger",59
410711603,Truck,11
410711603,Motorbike/scooter,0
410711603,Bicycle,5
410711603,Walked only,13
410711603,Worked at home,83
410721281,Train,7
410721281,Bus,6
410721281,Ferry,0
410721281,Tram,0
410721281,Taxi,4
410721281,"Car, as driver",769
410721281,"Car, as passenger",61
410721281,Truck,5
410721281,Motorbike/scooter,7
410721281,Bicycle,7
410721281,Walked only,54
410721281,Worked at home,90
410721282,Train,0
410721282,Bus,0
410721282,Ferry,0
410721282,Tram,0
410721282,Taxi,0
410721282,"Car, as driver",61
410721282,"Car, as passenger",5
410721282,Truck,4
410721282,Motorbike/scooter,0
410721282,Bicycle,0
410721282,Walked only,4
410721282,Worked at home,33
410721461,Train,0
410721461,Bus,0
410721461,Ferry,0
410721461,Tram,0
410721461,Taxi,0
410721461,"Car, as driver",32
410721461,"Car, as passenger",0
410721461,Truck,0
410721461,Motorbike/scooter,0
410721461,Bicycle,0
410721461,Walked only,3
410721461,Worked at home,16
410721532,Train,3
410721532,Bus,3
410721532,Ferry,0
410721532,Tram,0
410721532,Taxi,0
410721532,"Car, as driver",152
410721532,"Car, as passenger",13
410721532,Truck,0
410721532,Motorbike/scooter,3
410721532,Bicycle,0
410721532,Walked only,10
410721532,Worked at home,20
410721545,Train,0
410721545,Bus,5
410721545,Ferry,0
410721545,Tram,0
410721545,Taxi,0
410721545,"Car, as driver",225
410721545,"Car, as passenger",10
410721545,Truck,0
410721545,Motorbike/scooter,0
410721545,Bicycle,0
410721545,Walked only,10
410721545,Worked at home,60
410731267,Train,4
410731267,Bus,5
410731267,Ferry,0
410731267,Tram,0
410731267,Taxi,0
410731267,"Car, as driver",171
410731267,"Car, as passenger",7
410731267,Truck,0
410731267,Motorbike/scooter,0
410731267,Bicycle,0
410731267,Walked only,0
410731267,Worked at home,9
410731269,Train,4
410731269,Bus,0
410731269,Ferry,0
410731269,Tram,0
410731269,Taxi,0
410731269,"Car, as driver",245
410731269,"Car, as passenger",8
410731269,Truck,5
410731269,Motorbike/scooter,4
410731269,Bicycle,0
410731269,Walked only,4
410731269,Worked at home,32
410731270,Train,74
410731270,Bus,73
410731270,Ferry,7
410731270,Tram,0
410731270,Taxi,5
410731270,"Car, as driver",2809
410731270,"Car, as passenger",215
410731270,Truck,0
410731270,Motorbike/scooter,4
410731270,Bicycle,15
410731270,Walked only,51
410731270,Worked at home,5
410731448,Train,5
410731448,Bus,3
410731448,Ferry,0
410731448,Tram,0
410731448,Taxi,0
410731448,"Car, as driver",323
410731448,"Car, as passenger",9
410731448,Truck,0
410731448,Motorbike/scooter,3
410731448,Bicycle,0
410731448,Walked only,5
410731448,Worked at home,3
410731449,Train,0
410731449,Bus,4
410731449,Ferry,0
410731449,Tram,0
410731449,Taxi,0
410731449,"Car, as driver",70
410731449,"Car, as passenger",12
410731449,Truck,0
410731449,Motorbike/scooter,0
410731449,Bicycle,4
410731449,Walked only,0
410731449,Worked at home,15
410741266,Train,0
410741266,Bus,0
410741266,Ferry,0
410741266,Tram,0
410741266,Taxi,0
410741266,"Car, as driver",328
410741266,"Car, as passenger",15
410741266,Truck,6
410741266,Motorbike/scooter,3
410741266,Bicycle,4
410741266,Walked only,16
410741266,Worked at home,19
410741268,Train,21
410741268,Bus,24
410741268,Ferry,0
410741268,Tram,0
410741268,Taxi,0
410741268,"Car, as driver",1525
410741268,"Car, as passenger",116
410741268,Truck,7
410741268,Motorbike/scooter,6
410741268,Bicycle,12
410741268,Walked only,36
410741268,Worked at home,53
410741451,Train,0
410741451,Bus,3
410741451,Ferry,0
410741451,Tram,0
410741451,Taxi,0
410741451,"Car, as driver",349
410741451,"Car, as passenger",32
410741451,Truck,3
410741451,Motorbike/scooter,0
410741451,Bicycle,0
410741451,Walked only,12
410741451,Worked at home,49
410751262,Train,0
410751262,Bus,0
410751262,Ferry,0
410751262,Tram,0
410751262,Taxi,0
410751262,"Car, as driver",62
