DZN,Mode,Persons
511651181,Ferry,0
511651181,Tram/light rail,0
511651181,Taxi/ride-share service,5
511651181,"Car, as driver",1462
511651181,"Car, as passenger",100
511651181,Truck,0
511651181,Motorbike/scooter,15
511651181,Bicycle,42
511651181,Walked only,50
511651181,Worked at home,293
511651182,Train,17
511651182,Bus,17
511651182,Ferry,0
511651182,Tram/light rail,0
511651182,Taxi/ride-share service,4
511651182,"Car, as driver",288
511651182,"Car, as passenger",16
511651182,Truck,0
511651182,Motorbike/scooter,3
511651182,Bicycle,11
511651182,Walked only,14
511651182,Worked at home,16
511651183,Train,78
511651183,Bus,60
511651183,Ferry,0
511651183,Tram/light rail,0
511651183,Taxi/ride-share service,6
511651183,"Car, as driver",721
511651183,"Car, as passenger",47
511651183,Truck,0
511651183,Motorbike/scooter,5
511651183,Bicycle,41
511651183,Walked only,58
511651183,Worked at home,101
511651185,Train,35
511651185,Bus,57
511651185,Ferry,0
511651185,Tram/light rail,0
511651185,Taxi/ride-share service,3
511651185,"Car, as driver",278
511651185,"Car, as passenger",47
511651185,Truck,0
511651185,Motorbike/scooter,6
511651185,Bicycle,13
511651185,Walked only,46
511651185,Worked at home,36
511651186,Train,19
511651186,Bus,34
511651186,Ferry,0
511651186,Tram/light rail,0
511651186,Taxi/ride-share service,8
511651186,"Car, as driver",367
511651186,"Car, as passenger",38
511651186,Truck,0
511651186,Motorbike/scooter,0
511651186,Bicycle,14
511651186,Walked only,18
511651186,Worked at home,14
511651187,Train,16
511651187,Bus,32
511651187,Ferry,0
511651187,Tram/light rail,0
511651187,Taxi/ride-share service,3
511651187,"Car, as driver",253
511651187,"Car, as passenger",29
511651187,Truck,0
511651187,Motorbike/scooter,5
511651187,Bicycle,11
511651187,Walked only,16
511651187,Worked at home,13
511651188,Train,28
511651188,Bus,54
511651188,Ferry,0
511651188,Tram/light rail,0
511651188,Taxi/ride-share service,0
511651188,"Car, as driver",1263
511651188,"Car, as passenger",59
511651188,Truck,0
511651188,Motorbike/scooter,14
511651188,Bicycle,31
511651188,Walked only,32
511651188,Worked at home,27
511651190,Train,8
511651190,Bus,7
511651190,Ferry,0
511651190,Tram/light rail,0
511651190,Taxi/ride-share service,0
511651190,"Car, as driver",195
511651190,"Car, as passenger",13
511651190,Truck,0
511651190,Motorbike/scooter,0
511651190,Bicycle,4
511651190,Walked only,11
511651190,Worked at home,29
511651191,Train,4
511651191,Bus,9
511651191,Ferry,0
511651191,Tram/light rail,0
511651191,Taxi/ride-share service,0
511651191,"Car, as driver",221
511651191,"Car, as passenger",12
511651191,Truck,0
511651191,Motorbike/scooter,0
511651191,Bicycle,0
511651191,Walked only,7
511651191,Worked at home,81
511651192,Train,9
511651192,Bus,17
511651192,Ferry,0
511651192,Tram/light rail,0
511651192,Taxi/ride-share service,4
511651192,"Car, as driver",591
511651192,"Car, as passenger",15
511651192,Truck,0
511651192,Motorbike/scooter,0
511651192,Bicycle,21
511651192,Walked only,50
511651192,Worked at home,147
511651194,Train,3
511651194,Bus,3
511651194,Ferry,0
511651194,Tram/light rail,0
511651194,Taxi/ride-share service,0
511651194,"Car, as driver",129
511651194,"Car, as passenger",0
511651194,Truck,0
511651194,Motorbike/scooter,0
511651194,Bicycle,4
511651194,Walked only,0
511651194,Worked at home,12
511651603,Train,14
511651603,Bus,4
511651603,Ferry,99
511651603,Tram/light rail,9
511651603,Taxi/ride-share service,0
511651603,"Car, as driver",29
511651603,"Car, as passenger",4
511651603,Truck,0
511651603,Motorbike/scooter,0
511651603,Bicycle,36
511651603,Walked only,79
511651603,Worked at home,13
511661193,Train,18
511661193,Bus,29
511661193,Ferry,0
511661193,Tram/light rail,0
511661193,Taxi/ride-share service,3
511661193,"Car, as driver",994
511661193,"Car, as passenger",88
511661193,Truck,7
511661193,Motorbike/scooter,0
511661193,Bicycle,7
511661193,Walked only,33
511661193,Worked at home,148
511661195,Train,9
511661195,Bus,16
511661195,Ferry,0
511661195,Tram/light rail,0
511661195,Taxi/ride-share service,11
511661195,"Car, as driver",480
511661195,"Car, as passenger",22
511661195,Truck,0
511661195,Motorbike/scooter,0
511661195,Bicycle,18
511661195,Walked only,25
511661195,Worked at home,112
511661196,Train,4
511661196,Bus,9
511661196,Ferry,0
511661196,Tram/light rail,0
511661196,Taxi/ride-share service,0
511661196,"Car, as driver",515
511661196,"Car, as passenger",18
511661196,Truck,0
511661196,Motorbike/scooter,0
511661196,Bicycle,10
511661196,Walked only,20
511661196,Worked at home,71
511661197,Train,0
511661197,Bus,12
511661197,Ferry,0
511661197,Tram/light rail,0
511661197,Taxi/ride-share service,0
511661197,"Car, as driver",310
511661197,"Car, as passenger",20
511661197,Truck,0
511661197,Motorbike/scooter,5
511661197,Bicycle,5
511661197,Walked only,11
511661197,Worked at home,39
511661198,Train,17
511661198,Bus,25
511661198,Ferry,0
511661198,Tram/light rail,0
511661198,Taxi/ride-share service,11
511661198,"Car, as driver",686
511661198,"Car, as passenger",53
511661198,Truck,3
511661198,Motorbike/scooter,0
511661198,Bicycle,16
511661198,Walked only,48
511661198,Worked at home,96
511671184,Train,38
511671184,Bus,41
511671184,Ferry,0
511671184,Tram/light rail,0
511671184,Taxi/ride-share service,13
511671184,"Car, as driver",2267
511671184,"Car, as passenger",140
511671184,Truck,11
511671184,Motorbike/scooter,10
511671184,Bicycle,20
511671184,Walked only,29
511671184,Worked at home,66
511671189,Train,23
511671189,Bus,20
511671189,Ferry,0
511671189,Tram/light rail,0
511671189,Taxi/ride-share service,0
511671189,"Car, as driver",1373
511671189,"Car, as passenger",70
511671189,Truck,10
511671189,Motorbike/scooter,8
511671189,Bicycle,13
511671189,Walked only,5
511671189,Worked at home,21
511691808,Train,37
511691808,Bus,8
511691808,Ferry,6
511691808,Tram/light rail,0
511691808,Taxi/ride-share service,6
511691808,"Car, as driver",985
511691808,"Car, as passenger",88
511691808,Truck,8
511691808,Motorbike/scooter,0
511691808,Bicycle,3
511691808,Walked only,33
511691808,Worked at home,166
511701806,Train,7
511701806,Bus,22
511701806,Ferry,0
511701806,Tram/light rail,0
511701806,Taxi/ride-share service,5
511701806,"Car, as driver",752
511701806,"Car, as passenger",54
511701806,Truck,4
511701806,Motorbike/scooter,4
511701806,Bicycle,3
511701806,Walked only,20
511701806,Worked at home,44
511701814,Train,0
511701814,Bus,0
511701814,Ferry,0
511701814,Tram/light rail,0
511701814,Taxi/ride-share service,0
511701814,"Car, as driver",195
511701814,"Car, as passenger",14
511701814,Truck,0
511701814,Motorbike/scooter,0
511701814,Bicycle,0
511701814,Walked only,0
511701814,Worked at home,23
511721802,Train,12
511721802,Bus,14
511721802,Ferry,0
511721802,Tram/light rail,0
511721802,Taxi/ride-share service,5
511721802,"Car, as driver",1132
511721802,"Car, as passenger",64
511721802,Truck,9
511721802,Motorbike/scooter,5
511721802,Bicycle,3
511721802,Walked only,5
511721802,Worked at home,20
511731803,Train,11
511731803,Bus,32
511731803,Ferry,0
511731803,Tram/light rail,0
511731803,Taxi/ride-share service,14
511731803,"Car, as driver",3082
511731803,"Car, as passenger",110
511731803,Truck,10
511731803,Motorbike/scooter,11
511731803,Bicycle,0
511731803,Walked only,0
511731803,Worked at home,45
511731804,Train,18
511731804,Bus,11
511731804,Ferry,0
511731804,Tram/light rail,0
511731804,Taxi/ride-share service,4
511731804,"Car, as driver",4351
511731804,"Car, as passenger",133
511731804,Truck,25
511731804,Motorbike/scooter,25
511731804,Bicycle,3
511731804,Walked only,0
511731804,Worked at home,111
511740001,Train,23
511740001,Bus,50
511740001,Ferry,0
511740001,Tram/light rail,0
511740001,Taxi/ride-share service,7
511740001,"Car, as driver",547
511740001,"Car, as passenger",105
511740001,Truck,0
511740001,Motorbike/scooter,3
511740001,Bicycle,0
511740001,Walked only,15
511740001,Worked at home,9
511741807,Train,22
511741807,Bus,27
511741807,Ferry,0
511741807,Tram/light rail,0
511741807,Taxi/ride-share service,0
511741807,"Car, as driver",932
511741807,"Car, as passenger",58
511741807,Truck,3
511741807,Motorbike/scooter,0
511741807,Bicycle,0
511741807,Walked only,21
511741807,Worked at home,91
511751424,Train,95
511751424,Bus,68
511751424,Ferry,0
511751424,Tram/light rail,0
511751424,Taxi/ride-share service,13
511751424,"Car, as driver",1637
511751424,"Car, as passenger",107
511751424,Truck,6
511751424,Motorbike/scooter,7
511751424,Bicycle,8
511751424,Walked only,39
511751424,Worked at home,238
511751426,Train,7
511751426,Bus,11
511751426,Ferry,0
511751426,Tram/light rail,0
511751426,Taxi/ride-share service,3
511751426,"Car, as driver",478
511751426,"Car, as passenger",25
511751426,Truck,0
511751426,Motorbike/scooter,0
511751426,Bicycle,3
511751426,Walked only,14
511751426,Worked at home,140
511751434,Train,25
511751434,Bus,46
511751434,Ferry,0
511751434,Tram/light rail,0
511751434,Taxi/ride-share service,7
511751434,"Car, as driver",1164
511751434,"Car, as passenger",72
511751434,Truck,5
511751434,Motorbike/scooter,0
511751434,Bicycle,13
511751434,Walked only,49
511751434,Worked at home,171
511761454,Train,7
511761454,Bus,10
511761454,Ferry,0
511761454,Tram/light rail,0
511761454,Taxi/ride-share service,0
511761454,"Car, as driver",424
511761454,"Car, as passenger",24
511761454,Truck,0
511761454,Motorbike/scooter,0
511761454,Bicycle,0
511761454,Walked only,12
511761454,Worked at home,89
511771430,Train,19
511771430,Bus,36
511771430,Ferry,0
511771430,Tram/light rail,0
511771430,Taxi/ride-share service,0
511771430,"Car, as driver",842
511771430,"Car, as passenger",93
511771430,Truck,0
511771430,Motorbike/scooter,0
511771430,Bicycle,11
511771430,Walked only,46
511771430,Worked at home,206
511771445,Train,13
511771445,Bus,14
511771445,Ferry,0
511771445,Tram/light rail,0
511771445,Taxi/ride-share service,4
511771445,"Car, as driver",816
511771445,"Car, as passenger",48
511771445,Truck,7
511771445,Motorbike/scooter,5
511771445,Bicycle,3
511771445,Walked only,33
511771445,Worked at home,152
511771457,Train,9
511771457,Bus,10
511771457,Ferry,0
511771457,Tram/light rail,0
511771457,Taxi/ride-share service,0
511771457,"Car, as driver",953
511771457,"Car, as passenger",39
511771457,Truck,0
511771457,Motorbike/scooter,7
511771457,Bicycle,10
511771457,Walked only,3
511771457,Worked at home,12
511781429,Train,38
511781429,Bus,28
511781429,Ferry,0
511781429,Tram/light rail,0
511781429,Taxi/ride-share service,9
511781429,"Car, as driver",919
511781429,"Car, as passenger",52
511781429,Truck,5
511781429,Motorbike/scooter,5
511781429,Bicycle,4
511781429,Walked only,25
511781429,Worked at home,271
511781441,Train,12
511781441,Bus,8
511781441,Ferry,0
511781441,Tram/light rail,0
511781441,Taxi/ride-share service,0
511781441,"Car, as driver",474
511781441,"Car, as passenger",34
511781441,Truck,10
511781441,Motorbike/scooter,0
511781441,Bicycle,4
511781441,Walked only,4
511781441,Worked at home,184
511781442,Train,87
511781442,Bus,102
511781442,Ferry,4
511781442,Tram/light rail,0
511781442,Taxi/ride-share service,12
511781442,"Car, as driver",2064
511781442,"Car, as passenger",172
511781442,Truck,0
511781442,Motorbike/scooter,3
511781442,Bicycle,4
511781442,Walked only,30
511781442,Worked at home,142
511781444,Train,0
511781444,Bus,7
511781444,Ferry,0
511781444,Tram/light rail,0
511781444,Taxi/ride-share service,0
511781444,"Car, as driver",250
511781444,"Car, as passenger",8
511781444,Truck,0
511781444,Motorbike/scooter,0
511781444,Bicycle,0
511781444,Walked only,4
511781444,Worked at home,76
511781446,Train,24
511781446,Bus,10
511781446,Ferry,0
511781446,Tram/light rail,0
511781446,Taxi/ride-share service,3
511781446,"Car, as driver",1117
511781446,"Car, as passenger",57
511781446,Truck,3
511781446,Motorbike/scooter,5
511781446,Bicycle,7
511781446,Walked only,3
511781446,Worked at home,23
511791452,Train,29
511791452,Bus,14
511791452,Ferry,0
511791452,Tram/light rail,0
511791452,Taxi/ride-share service,0
511791452,"Car, as driver",792
511791452,"Car, as passenger",33
511791452,Truck,0
511791452,Motorbike/scooter,3
511791452,Bicycle,6
511791452,Walked only,14
511791452,Worked at home,81
511791460,Train,25
511791460,Bus,42
511791460,Ferry,0
511791460,Tram/light rail,0
511791460,Taxi/ride-share service,3
511791460,"Car, as driver",652
511791460,"Car, as passenger",71
511791460,Truck,6
511791460,Motorbike/scooter,0
511791460,Bicycle,6
511791460,Walked only,19
511791460,Worked at home,113
511801467,Train,4
511801467,Bus,0
511801467,Ferry,0
511801467,Tram/light rail,0
511801467,Taxi/ride-share service,3
511801467,"Car, as driver",158
511801467,"Car, as passenger",10
511801467,Truck,4
511801467,Motorbike/scooter,0
511801467,Bicycle,0
511801467,Walked only,4
511801467,Worked at home,100
511801468,Train,6
511801468,Bus,13
511801468,Ferry,0
511801468,Tram/light rail,0
511801468,Taxi/ride-share service,4
511801468,"Car, as driver",841
511801468,"Car, as passenger",47
511801468,Truck,5
511801468,Motorbike/scooter,0
511801468,Bicycle,3
511801468,Walked only,22
511801468,Worked at home,202
511811432,Train,12
511811432,Bus,9
511811432,Ferry,0
511811432,Tram/light rail,0
511811432,Taxi/ride-share service,0
511811432,"Car, as driver",533
511811432,"Car, as passenger",26
511811432,Truck,3
511811432,Motorbike/scooter,0
511811432,Bicycle,0
511811432,Walked only,3
511811432,Worked at home,130
511811438,Train,7
511811438,Bus,3
511811438,Ferry,0
511811438,Tram/light rail,0
511811438,Taxi/ride-share service,6
511811438,"Car, as driver",248
511811438,"Car, as passenger",15
511811438,Truck,0
511811438,Motorbike/scooter,0
511811438,Bicycle,0
511811438,Walked only,10
511811438,Worked at home,96
511811440,Train,25
511811440,Bus,12
511811440,Ferry,0
511811440,Tram/light rail,0
511811440,Taxi/ride-share service,0
511811440,"Car, as driver",511
511811440,"Car, as passenger",58
511811440,Truck,3
511811440,Motorbike/scooter,0
511811440,Bicycle,4
511811440,Walked only,11
511811440,Worked at home,112
511811443,Train,21
511811443,Bus,17
511811443,Ferry,0
511811443,Tram/light rail,0
511811443,Taxi/ride-share service,6
511811443,"Car, as driver",943
511811443,"Car, as passenger",78
511811443,Truck,0
511811443,Motorbike/scooter,6
511811443,Bicycle,3
511811443,Walked only,27
511811443,Worked at home,173
511811447,Train,24
511811447,Bus,30
511811447,Ferry,0
511811447,Tram/light rail,0
511811447,Taxi/ride-share service,7
511811447,"Car, as driver",1487
511811447,"Car, as passenger",98
511811447,Truck,8
511811447,Motorbike/scooter,3
511811447,Bicycle,12
511811447,Walked only,19
511811447,Worked at home,55
511811451,Train,22
511811451,Bus,19
511811451,Ferry,0
511811451,Tram/light rail,0
511811451,Taxi/ride-share service,0
511811451,"Car, as driver",1032
511811451,"Car, as passenger",58
511811451,Truck,8
511811451,Motorbike/scooter,0
511811451,Bicycle,0
511811451,Walked only,9
511811451,Worked at home,36
511821461,Train,14
511821461,Bus,25
511821461,Ferry,0
511821461,Tram/light rail,0
511821461,Taxi/ride-share service,3
511821461,"Car, as driver",548
511821461,"Car, as passenger",68
511821461,Truck,3
511821461,Motorbike/scooter,0
511821461,Bicycle,0
511821461,Walked only,14
511821461,Worked at home,166
511821462,Train,14
511821462,Bus,3
511821462,Ferry,0
511821462,Tram/light rail,0
511821462,Taxi/ride-share service,0
